n,gamma,K,sigma_K,gamma_K,status
173,280.028875466697,16,0.767094640,280.656045278,ok
174,280.879711871717,192,0.509946660,280.948365076,ok
174,280.879711871717,136,0.504917680,281.056504484,ok
174,280.879711871717,96,0.817160639,281.061632852,ok
174,280.879711871717,68,1.007481427,280.506595234,ok
174,280.879711871717,48,0.751095959,280.043009088,ok
174,280.879711871717,34,0.666043504,280.227613987,ok
174,280.879711871717,24,0.774631077,280.157468732,ok
174,280.879711871717,16,0.564971190,280.288622233,ok
175,282.210884369933,192,0.481850590,282.276272680,ok
175,282.210884369933,136,0.461052085,282.367763498,ok
175,282.210884369933,96,0.694249824,282.328775908,ok
175,282.210884369933,68,0.558318927,282.179037852,ok
175,282.210884369933,48,0.520620279,282.308210545,ok
175,282.210884369933,34,0.519213246,282.223939316,ok
175,282.210884369933,24,0.594992839,282.316258334,ok
175,282.210884369933,16,0.523314006,282.262525715,ok
176,283.161229168161,541,0.510878897,283.177357345,ok
176,283.161229168161,379,0.515626484,283.185151409,ok
176,283.161229168161,271,0.522414188,283.196976596,ok
176,283.161229168161,192,0.534588943,283.219645686,ok
176,283.161229168161,190,0.535130440,283.220680252,ok
176,283.161229168161,136,0.591160949,283.299649000,ok
176,283.161229168161,96,0.660694204,283.113626979,ok
176,283.161229168161,95,0.633385159,283.095196146,ok
176,283.161229168161,68,0.560066295,283.172145722,ok
176,283.161229168161,48,0.676682774,283.206775446,ok
176,283.161229168161,34,0.627097889,283.229937421,ok
176,283.161229168161,24,0.646046529,283.099973358,ok
176,283.161229168161,16,0.678126282,283.151439361,ok
177,284.793205517568,192,0.494545845,284.842465383,ok
177,284.793205517568,136,0.492870427,284.900591519,ok
177,284.793205517568,96,0.578052246,284.875322732,ok
177,284.793205517568,68,0.551411768,284.890969130,ok
177,284.793205517568,48,0.641226697,284.889683271,ok
177,284.793205517568,34,0.685988990,284.911487380,ok
177,284.793205517568,24,0.597286341,284.899734011,ok
177,284.793205517568,16,0.621020100,284.864123396,ok
178,286.067176790720,192,0.504958067,286.112956584,ok
178,286.067176790720,136,0.510586285,286.168845074,ok
178,286.067176790720,96,0.596370304,286.139652119,ok
178,286.067176790720,68,0.607541537,286.161795985,ok
178,286.067176790720,48,0.662866459,286.082214753,ok
178,286.067176790720,34,0.683539791,286.014467805,ok
178,286.067176790720,24,0.748573788,286.084630605,ok
178,286.067176790720,16,0.718072967,286.075144743,ok
179,287.985725291945,192,0.431614392,288.005736791,ok
179,287.985725291945,136,0.356835694,288.018437094,ok
179,287.985725291945,96,0.371609792,288.135353526,ok
179,287.985725291945,68,0.347346080,288.185647267,ok
179,287.985725291945,48,0.467132793,288.241014272,ok
179,287.985725291945,34,0.532851026,288.111608701,ok
179,287.985725291945,24,0.749107570,287.932577806,ok
179,287.985725291945,16,0.786608943,287.941737056,ok
180,288.710102831769,192,0.495500013,288.805223583,ok
180,288.710102831769,136,0.442997566,288.927493019,ok
180,288.710102831769,96,0.772683860,289.093946423,ok
180,288.710102831769,68,1.215314992,289.017165107,ok
180,288.710102831769,48,0.927027203,288.613355529,ok
180,288.710102831769,34,0.738182172,288.780614524,ok
180,288.710102831769,24,0.369382805,288.728156276,ok
180,288.710102831769,16,0.355627554,288.682655562,ok
181,289.819631386501,192,0.513872129,289.880449271,ok
181,289.819631386501,136,0.528167179,290.003372283,ok
181,289.819631386501,96,0.794270775,289.746507735,ok
181,289.819631386501,68,0.575967703,289.576340603,ok
181,289.819631386501,48,0.557093846,289.753419414,ok
181,289.819631386501,34,0.685850136,289.723396497,ok
181,289.819631386501,24,0.830780172,290.056697610,ok
181,289.819631386501,16,0.762701198,290.119598019,ok
182,291.149716012312,192,0.488326438,291.204274203,ok
182,291.149716012312,136,0.489951765,291.300126224,ok
182,291.149716012312,96,0.604489987,291.162160035,ok
182,291.149716012312,68,0.525930795,291.118751004,ok
182,291.149716012312,48,0.547849225,291.204283005,ok
182,291.149716012312,34,0.541172310,291.118865245,ok
182,291.149716012312,24,0.645759064,290.896366781,ok
182,291.149716012312,16,0.726063053,290.850303840,ok
183,292.499400472564,192,0.449067583,292.583072577,ok
183,292.499400472564,136,0.383975405,292.682565503,ok
183,292.499400472564,96,0.563450263,292.660463135,ok
183,292.499400472564,68,0.471604265,292.629831465,ok
183,292.499400472564,48,0.480421748,292.785512529,ok
183,292.499400472564,34,0.410344408,292.696770016,ok
183,292.499400472564,24,0.322444382,292.540924961,ok
183,292.499400472564,16,0.296388203,292.497962893,ok
184,293.146157971230,560,0.523992481,293.154650033,ok
184,293.146157971230,392,0.535281002,293.159587496,ok
184,293.146157971230,280,0.552008998,293.168023800,ok
184,293.146157971230,196,0.583953235,293.187858717,ok
184,293.146157971230,192,0.586716408,293.189795258,ok
184,293.146157971230,140,0.699476266,293.263683783,ok
184,293.146157971230,136,0.739001659,293.275164925,ok
184,293.146157971230,98,0.609328098,292.968780358,ok
184,293.146157971230,96,0.653518145,293.046920431,ok
184,293.146157971230,70,0.668563729,293.137780037,ok
184,293.146157971230,68,0.699734157,293.126592565,ok
184,293.146157971230,48,0.833546496,292.935539208,ok
184,293.146157971230,34,0.882117754,293.066101328,ok
184,293.146157971230,24,0.847748940,293.280194492,ok
184,293.146157971230,16,0.855850339,293.326098184,ok
185,295.405273413190,192,0.462965609,295.435614146,ok
185,295.405273413190,136,0.421885677,295.478974107,ok
185,295.405273413190,96,0.468124149,295.503997898,ok
185,295.405273413190,68,0.469433019,295.549577615,ok
185,295.405273413190,48,0.532697287,295.555276771,ok
185,295.405273413190,34,0.640943244,295.554990091,ok
185,295.405273413190,24,0.825413577,295.494101839,ok
185,295.405273413190,16,0.828652936,295.396699853,ok
186,296.523783545687,192,0.471033135,296.586366899,ok
186,296.523783545687,136,0.424239192,296.670046504,ok
186,296.523783545687,96,0.519030248,296.717039333,ok
186,296.523783545687,68,0.604603798,296.827963175,ok
186,296.523783545687,48,0.755012979,296.699867636,ok
186,296.523783545687,34,0.685130321,296.479812681,ok
186,296.523783545687,24,0.496879103,296.353024944,ok
186,296.523783545687,16,0.437159489,296.434648791,ok
187,297.693253493865,192,0.487990469,297.759768531,ok
187,297.693253493865,136,0.451888226,297.874470246,ok
187,297.693253493865,96,0.624397525,297.921040195,ok
187,297.693253493865,68,0.984454922,297.810491716,ok
187,297.693253493865,48,0.741162708,297.601712929,ok
187,297.693253493865,34,0.572800625,297.736911155,ok
187,297.693253493865,24,0.455490174,297.897806996,ok
187,297.693253493865,16,0.629227925,297.920220862,ok
188,298.885852645719,192,0.487845840,298.945738725,ok
188,298.885852645719,136,0.468614668,299.077688200,ok
188,298.885852645719,96,0.714052972,299.048803205,ok
188,298.885852645719,68,0.666190075,298.704633089,ok
188,298.885852645719,48,0.556160998,298.829289581,ok
188,298.885852645719,34,0.715698207,298.949465720,ok
188,298.885852645719,24,1.016998950,298.886448706,ok
188,298.885852645719,16,0.751690741,298.807420999,ok
189,300.044241112508,192,0.483861059,300.111148833,ok
189,300.044241112508,136,0.488212264,300.254222424,ok
189,300.044241112508,96,0.700363280,300.108380775,ok
189,300.044241112508,68,0.508872571,299.997168187,ok
189,300.044241112508,48,0.522515057,300.111628707,ok
189,300.044241112508,34,0.600469719,299.956249962,ok
189,300.044241112508,24,0.429621967,299.866270126,ok
189,300.044241112508,16,0.623163998,299.980997921,ok
190,301.194849827991,192,0.495235850,301.280883828,ok
190,301.194849827991,136,0.523090792,301.444802051,ok
190,301.194849827991,96,0.676038026,301.242026224,ok
190,301.194849827991,68,0.515801888,301.286872583,ok
190,301.194849827991,48,0.648903239,301.374626434,ok
190,301.194849827991,34,0.513464791,301.285956735,ok
190,301.194849827991,24,0.425006306,301.400208511,ok
190,301.194849827991,16,0.460639608,301.195594341,ok
191,302.147793843267,192,0.551919754,302.192786722,ok
191,302.147793843267,136,0.695097196,302.242296756,ok
191,302.147793843267,96,0.607091307,302.088787441,ok
191,302.147793843267,68,0.637095490,302.178265336,ok
191,302.147793843267,48,0.686532612,302.046887855,ok
191,302.147793843267,34,0.707992381,302.155360531,ok
191,302.147793843267,24,0.850572617,302.133649902,ok
191,302.147793843267,16,0.730570762,302.262440198,ok
192,304.234598785248,582,0.489438089,304.245478752,ok
192,304.234598785248,407,0.484496954,304.250083021,ok
192,304.234598785248,291,0.477253851,304.256331344,ok
192,304.234598785248,204,0.463573101,304.266753508,ok
192,304.234598785248,192,0.459906122,304.269314456,ok
192,304.234598785248,146,0.426606478,304.298531241,ok
192,304.234598785248,136,0.419799483,304.332296819,ok
192,304.234598785248,102,0.485938104,304.341046404,ok
192,304.234598785248,96,0.485452384,304.347119241,ok
192,304.234598785248,73,0.457974823,304.369099818,ok
192,304.234598785248,68,0.467610962,304.398528936,ok
192,304.234598785248,48,0.553068924,304.386590471,ok
192,304.234598785248,34,0.666630777,304.448123416,ok
192,304.234598785248,24,0.686436141,304.314068395,ok
192,304.234598785248,16,0.855362708,304.204925517,ok
193,305.266717757777,192,0.486348058,305.334692290,ok
193,305.266717757777,136,0.474113610,305.449827364,ok
193,305.266717757777,96,0.602322176,305.429356627,ok
193,305.266717757777,68,0.711261365,305.525457461,ok
193,305.266717757777,48,0.736895835,305.334080442,ok
193,305.266717757777,34,0.709451512,305.123983087,ok
193,305.266717757777,24,0.600891094,305.215406523,ok
193,305.266717757777,16,0.382392322,305.201677689,ok
194,306.574640131823,192,0.486159975,306.632097051,ok
194,306.574640131823,136,0.470813808,306.753723106,ok
194,306.574640131823,96,0.628502163,306.720281035,ok
194,306.574640131823,68,0.846620683,306.648049014,ok
194,306.574640131823,48,0.670543043,306.570199205,ok
194,306.574640131823,34,0.529760950,306.592559171,ok
194,306.574640131823,24,0.617286075,306.640924118,ok
194,306.574640131823,16,0.825123017,306.879267163,ok
195,308.056416853186,192,0.414108555,308.095718861,ok
195,308.056416853186,136,0.289167381,308.183275760,ok
195,308.056416853186,96,0.394005901,308.322478474,ok
195,308.056416853186,68,0.385991425,308.524591172,ok
195,308.056416853186,48,0.659375884,308.175391099,ok
195,308.056416853186,34,0.312528584,308.329895805,patched
195,308.056416853186,24,0.839670459,308.165795228,ok
195,308.056416853186,16,0.431604556,308.933096762,ok
196,308.596026097826,192,0.549621780,308.708047302,ok
196,308.596026097826,136,0.682598858,309.016729682,ok
