n,gamma,K,sigma_K,gamma_K,status
269,377.559223274185,128,0.797873687,377.571727631,ok
269,377.559223274185,91,0.747632155,377.412421670,ok
269,377.559223274185,64,0.546960167,377.519476917,ok
269,377.559223274185,45,0.504712904,377.675737944,ok
269,377.559223274185,32,0.430129891,377.625548837,ok
269,377.559223274185,21,0.480544997,377.678850478,ok
270,378.386929045762,256,0.572718716,378.481445936,ok
270,378.386929045762,181,0.707050758,378.318540571,ok
270,378.386929045762,128,0.565040518,378.301014458,ok
270,378.386929045762,91,0.528767901,378.325940823,ok
270,378.386929045762,64,0.587590095,378.392533861,ok
270,378.386929045762,45,0.723365656,378.347191915,ok
270,378.386929045762,32,0.762621768,378.431392912,ok
270,378.386929045762,21,0.754727723,378.360360513,ok
271,380.057073182314,256,0.451888945,380.124573358,ok
271,380.057073182314,181,0.517699555,380.175367531,ok
271,380.057073182314,128,0.524581756,380.147768883,ok
271,380.057073182314,91,0.518069502,380.160155094,ok
271,380.057073182314,64,0.574290990,380.211239733,ok
271,380.057073182314,45,0.614327861,380.103917641,ok
271,380.057073182314,32,0.669542197,380.025191480,ok
271,380.057073182314,21,0.667313655,380.060372160,ok
272,381.048670123035,971,0.500951716,381.065390892,ok
272,381.048670123035,680,0.500853539,381.073029802,ok
272,381.048670123035,486,0.500080214,381.084140798,ok
272,381.048670123035,340,0.496579929,381.104957458,ok
272,381.048670123035,256,0.484378990,381.150280741,ok
272,381.048670123035,243,0.482799668,381.174601077,ok
272,381.048670123035,181,0.608125939,381.189756827,ok
272,381.048670123035,170,0.617154939,381.177892901,ok
272,381.048670123035,128,0.614081830,381.156746630,ok
272,381.048670123035,122,0.637139294,381.155451108,ok
272,381.048670123035,91,0.657568188,381.174360371,ok
272,381.048670123035,64,0.748467929,381.063490247,ok
272,381.048670123035,45,0.605640352,381.078734156,ok
272,381.048670123035,32,0.500404874,381.070798130,ok
272,381.048670123035,21,0.532438065,381.026601980,ok
273,382.239766419016,256,0.480351058,382.327447467,ok
273,382.239766419016,181,0.611436838,382.363044382,ok
273,382.239766419016,128,0.628374434,382.327272239,ok
273,382.239766419016,91,0.693073877,382.282650988,ok
273,382.239766419016,64,0.618046188,382.190698390,ok
273,382.239766419016,45,0.680653573,382.292040755,ok
273,382.239766419016,32,0.757388647,382.409905730,ok
273,382.239766419016,21,0.669300066,382.413108377,ok
274,383.485092354203,256,0.433509920,383.567975834,ok
274,383.485092354203,181,0.565281757,383.659965528,ok
274,383.485092354203,128,0.605895265,383.615437864,ok
274,383.485092354203,91,0.643290829,383.509942119,ok
274,383.485092354203,64,0.535944859,383.527666464,ok
274,383.485092354203,45,0.649717194,383.429086981,ok
274,383.485092354203,32,0.661548475,383.256075208,ok
274,383.485092354203,21,0.759991539,383.267603287,ok
275,384.372845681681,256,0.473324120,384.521576091,ok
275,384.372845681681,181,0.744366245,384.503558413,ok
275,384.372845681681,128,0.703788798,384.418012670,ok
275,384.372845681681,91,0.592050250,384.375150592,ok
275,384.372845681681,64,0.640145218,384.503726930,ok
275,384.372845681681,45,0.490900119,384.407682365,ok
275,384.372845681681,32,0.361603155,384.451091495,ok
275,384.372845681681,21,0.326570381,384.396055290,ok
276,385.215227671810,256,0.588237503,385.302366090,ok
276,385.215227671810,181,0.624687942,385.127087072,ok
276,385.215227671810,128,0.596822214,385.141176875,ok
276,385.215227671810,91,0.591584526,385.188074814,ok
276,385.215227671810,64,0.653084216,385.116673086,ok
276,385.215227671810,45,0.673943837,385.238296011,ok
276,385.215227671810,32,0.789388180,385.302342687,ok
276,385.215227671810,21,0.789163451,385.358928714,ok
277,387.149209287631,256,0.422869082,387.189129256,ok
277,387.149209287631,181,0.470085337,387.260331830,ok
277,387.149209287631,128,0.481488243,387.269953935,ok
277,387.149209287631,91,0.471403438,387.300200991,ok
277,387.149209287631,64,0.545832433,387.303990445,ok
277,387.149209287631,45,0.628539128,387.801029798,ok
277,387.149209287631,32,0.763281103,387.164150739,patched
277,387.149209287631,21,0.332503772,388.078179196,ok
278,388.082142477715,256,0.400622118,388.192063640,ok
278,388.082142477715,181,0.513806154,388.351059153,ok
278,388.082142477715,128,0.563787504,388.426188253,ok
278,388.082142477715,91,0.466001201,388.534690589,ok
278,388.082142477715,64,0.517005295,388.650912656,ok
278,388.082142477715,45,0.463488426,388.830832434,ok
278,388.082142477715,32,0.647829738,388.874265523,ok
278,388.082142477715,21,nan,nan,dup
279,388.777717961853,256,0.558797699,388.928657872,ok
279,388.777717961853,181,0.808045707,388.734950881,ok
279,388.777717961853,128,0.813905123,388.572434382,ok
279,388.777717961853,91,1.012762489,388.362264253,ok
279,388.777717961853,64,0.829683220,388.142722815,ok
279,388.777717961853,45,0.742924154,387.408051068,patched
279,388.777717961853,32,0.443096683,388.011318408,ok
279,388.777717961853,21,0.804385380,388.877237158,ok
280,390.169112628897,994,0.496805470,390.183879442,ok
280,390.169112628897,696,0.495011304,390.190591494,ok
280,390.169112628897,497,0.492064964,390.200432290,ok
280,390.169112628897,348,0.485607288,390.219228743,ok
280,390.169112628897,256,0.469374214,390.272971169,ok
280,390.169112628897,249,0.469023991,390.287964967,ok
280,390.169112628897,181,0.580227793,390.240081195,ok
280,390.169112628897,174,0.610333999,390.250275721,ok
280,390.169112628897,128,0.577345825,390.219321442,ok
280,390.169112628897,125,0.584486680,390.204462811,ok
280,390.169112628897,91,0.547566947,390.186791074,ok
280,390.169112628897,64,0.555713958,390.241743197,ok
280,390.169112628897,45,0.676200352,390.393703111,ok
280,390.169112628897,32,0.664866136,390.194910916,ok
280,390.169112628897,21,0.547586538,390.138496832,ok
281,391.081925719961,256,0.541469236,391.181176172,ok
281,391.081925719961,181,0.601064087,391.099318375,ok
281,391.081925719961,128,0.600879006,391.092252150,ok
281,391.081925719961,91,0.584056324,391.105710292,ok
281,391.081925719961,64,0.640175747,391.091581588,ok
281,391.081925719961,45,0.668889060,390.905547266,ok
281,391.081925719961,32,0.605192453,391.039954424,ok
281,391.081925719961,21,0.679914788,391.118227285,ok
282,392.851762913362,256,0.387683572,392.895475320,ok
282,392.851762913362,181,0.418597452,392.974219715,ok
282,392.851762913362,128,0.414196603,393.009319098,ok
282,392.851762913362,91,0.394924066,393.035819375,ok
282,392.851762913362,64,0.425325019,393.111457207,ok
282,392.851762913362,45,0.474687995,392.941058880,ok
282,392.851762913362,32,0.534772376,393.254124542,ok
282,392.851762913362,21,0.679209594,392.811874799,patched
283,393.443407711011,256,0.527207783,393.602870242,ok
283,393.443407711011,181,0.704835553,393.567850983,ok
283,393.443407711011,128,0.814976110,393.530937622,ok
283,393.443407711011,91,0.921035831,393.485693281,ok
283,393.443407711011,64,0.919698427,393.264363555,ok
283,393.443407711011,45,0.758482559,393.497652081,ok
283,393.443407711011,32,0.720058873,393.081162973,ok
283,393.443407711011,21,0.493879646,393.516545581,ok
284,394.819997091794,256,0.452240564,394.918376720,ok
284,394.819997091794,181,0.564301301,394.933610904,ok
284,394.819997091794,128,0.633456965,394.886799397,ok
284,394.819997091794,91,0.639825241,394.802936626,ok
284,394.819997091794,64,0.551296462,394.807945288,ok
284,394.819997091794,45,0.690660698,394.767682756,ok
284,394.819997091794,32,0.651175600,394.921969210,ok
284,394.819997091794,21,0.825619424,394.820646479,ok
285,395.804609603418,256,0.472491057,395.943477721,ok
285,395.804609603418,181,0.611321814,395.926338102,ok
285,395.804609603418,128,0.633674316,395.833242312,ok
285,395.804609603418,91,0.565939722,395.804573969,ok
285,395.804609603418,64,0.555264127,395.894956022,ok
285,395.804609603418,45,0.492790098,395.780959954,ok
285,395.804609603418,32,0.616340122,395.698574005,ok
285,395.804609603418,21,0.434190213,395.719661150,ok
286,396.734455422549,256,0.558113380,396.849383337,ok
286,396.734455422549,181,0.640050506,396.758599334,ok
286,396.734455422549,128,0.603792056,396.716171169,ok
286,396.734455422549,91,0.589686788,396.749739612,ok
286,396.734455422549,64,0.674293769,396.747476490,ok
286,396.734455422549,45,0.619054635,396.824938451,ok
286,396.734455422549,32,0.539898862,396.780680985,ok
286,396.734455422549,21,0.640832588,396.849705898,ok
287,398.250415976738,256,0.471556092,398.331064859,ok
287,398.250415976738,181,0.542910585,398.346251028,ok
287,398.250415976738,128,0.559246470,398.326596731,ok
287,398.250415976738,91,0.573073945,398.351657407,ok
287,398.250415976738,64,0.642266197,398.313951096,ok
287,398.250415976738,45,0.734742143,398.340390754,ok
287,398.250415976738,32,0.747558530,398.414557954,ok
287,398.250415976738,21,0.716876384,398.274769925,ok
288,399.565510922143,1018,0.490138727,399.577377314,ok
288,399.565510922143,713,0.485355880,399.582400710,ok
288,399.565510922143,509,0.477965666,399.589352402,ok
288,399.565510922143,357,0.462866087,399.601156449,ok
288,399.565510922143,256,0.412990750,399.640310975,ok
288,399.565510922143,255,0.411788160,399.642028850,ok
288,399.565510922143,181,0.484171844,399.724110786,ok
288,399.565510922143,179,0.503418294,399.729846601,ok
288,399.565510922143,128,0.533750570,399.720065873,ok
288,399.565510922143,91,0.601504443,399.783015595,ok
288,399.565510922143,64,0.663562320,399.614702574,ok
288,399.565510922143,45,0.660119411,399.439779415,ok
288,399.565510922143,32,0.694210107,399.333475506,ok
288,399.565510922143,21,0.667778366,399.498423085,ok
289,400.692875768712,256,0.274642167,400.693972018,ok
289,400.692875768712,181,0.283419757,400.787078547,ok
289,400.692875768712,128,0.310159403,400.804425218,ok
289,400.692875768712,91,0.331825452,400.856013523,ok
289,400.692875768712,64,0.414912473,400.751830935,ok
289,400.692875768712,45,0.281658607,400.604040928,ok
289,400.692875768712,32,0.208514558,400.564469415,ok
289,400.692875768712,21,0.344518293,400.543642419,ok
290,400.826430942255,256,0.768656629,401.143724912,ok
290,400.826430942255,181,1.137799850,400.907208059,ok
290,400.826430942255,128,1.073455132,400.728868088,ok
290,400.826430942255,91,1.028941268,400.481035999,ok
290,400.826430942255,64,0.770966434,400.714781299,ok
290,400.826430942255,45,0.861735771,401.022403245,ok
290,400.826430942255,32,0.920156408,401.133686117,ok
290,400.826430942255,21,0.778550956,401.058261474,ok
291,402.818318458900,256,0.454347788,402.898029519,ok
291,402.818318458900,181,0.533182326,402.908553812,ok
291,402.818318458900,128,0.531984957,402.899539782,ok
291,402.818318458900,91,0.512356513,402.897390632,ok
291,402.818318458900,64,0.565301348,402.942864224,ok
291,402.818318458900,45,0.674400282,402.866063075,ok
291,402.818318458900,32,0.681495188,402.775844401,ok
291,402.818318458900,21,0.764004457,402.800834970,ok
292,403.907405043484,256,0.452404744,404.024185434,ok
292,403.907405043484,181,0.575265729,404.048699202,ok
292,403.907405043484,128,0.592700952,404.045629285,ok
292,403.907405043484,91,0.593469933,404.078745401,ok
292,403.907405043484,64,0.731352121,403.998531354,ok
292,403.907405043484,45,0.576763656,403.879562809,ok
292,403.907405043484,32,0.498499779,403.923367030,ok
292,403.907405043484,21,0.462797737,403.847225169,ok
293,404.945586220612,256,0.486670785,405.075827742,ok
293,404.945586220612,181,0.647266726,405.045330407,ok
293,404.945586220612,128,0.678893695,405.012299393,ok
293,404.945586220612,91,0.748690387,404.997503429,ok
293,404.945586220612,64,0.639652841,404.861800198,ok
293,404.945586220612,45,0.601512478,405.032831740,ok
293,404.945586220612,32,0.709850058,405.072628595,ok
293,404.945586220612,21,0.667717446,405.151042204,ok
294,406.161247797888,256,0.447535625,406.279744343,ok
294,406.161247797888,181,0.609973262,406.267579647,ok
294,406.161247797888,128,0.634422107,406.217595272,ok
294,406.161247797888,91,0.661548210,406.141116661,ok
294,406.161247797888,64,0.547103339,406.176515995,ok
294,406.161247797888,45,0.742832942,406.172866953,ok
294,406.161247797888,32,0.667633161,406.046532983,ok
294,406.161247797888,21,0.725083958,405.995113982,ok
295,407.145015561887,256,0.468858883,407.308424109,ok
295,407.145015561887,181,0.643717138,407.219790102,ok
295,407.145015561887,128,0.619980546,407.173879702,ok
295,407.145015561887,91,0.567577607,407.133247292,ok
295,407.145015561887,64,0.593771757,407.251671115,ok
295,407.145015561887,45,0.525732154,407.068062430,ok
295,407.145015561887,32,0.487865647,407.183851726,ok
295,407.145015561887,21,0.454582413,407.175412383,ok
296,408.039526672954,1040,0.509419021,408.052590069,ok
296,408.039526672954,728,0.513513589,408.058936216,ok
296,408.039526672954,520,0.519270346,408.068619347,ok
296,408.039526672954,364,0.529473000,408.088255192,ok
296,408.039526672954,260,0.572050389,408.161489105,ok
296,408.039526672954,256,0.582707110,408.170451057,ok
296,408.039526672954,182,0.624205305,408.011595798,ok
296,408.039526672954,181,0.616133529,408.021540112,ok
296,408.039526672954,130,0.613401375,408.009522300,ok
296,408.039526672954,128,0.599762976,408.024074030,ok
296,408.039526672954,91,0.582406910,408.047525812,ok
296,408.039526672954,64,0.669788126,408.004686745,ok
296,408.039526672954,45,0.575558078,408.101435190,ok
296,408.039526672954,32,0.677274877,408.068469439,ok
296,408.039526672954,21,0.685372442,408.086613153,ok
297,409.588213120836,256,0.466749779,409.680842956,ok
297,409.588213120836,181,0.539860537,409.668108783,ok
297,409.588213120836,128,0.551361898,409.675805481,ok
297,409.588213120836,91,0.563595868,409.695653525,ok
297,409.588213120836,64,0.614953963,409.650810041,ok
297,409.588213120836,45,0.691837819,409.737951851,ok
297,409.588213120836,32,0.650934169,409.640129084,ok
297,409.588213120836,21,0.681434211,409.621304607,ok
298,410.871662863483,256,0.395713536,410.966770711,ok
298,410.871662863483,181,0.493559385,411.025272549,ok
298,410.871662863483,128,0.524177660,411.072064611,ok
298,410.871662863483,91,0.592778942,411.171837802,ok
298,410.871662863483,64,0.666206124,410.981423268,ok
298,410.871662863483,45,0.768899302,410.743074964,ok
298,410.871662863483,32,0.723220147,410.900235646,ok
298,410.871662863483,21,0.634638682,410.851427703,ok
299,411.660571450853,256,0.482357124,411.850475398,ok
299,411.660571450853,181,0.677089605,411.784020046,ok
299,411.660571450853,128,0.787638833,411.705039749,ok
299,411.660571450853,91,0.822074217,411.471351351,ok
299,411.660571450853,64,0.613135873,411.580357373,ok
299,411.660571450853,45,0.408075785,411.627244910,ok
299,411.660571450853,32,0.511297872,411.554296641,ok
299,411.660571450853,21,0.570852531,411.654805107,ok
300,412.731146957583,256,0.504596252,412.911316637,ok
300,412.731146957583,181,0.637692779,412.801112881,ok
300,412.731146957583,128,0.639254326,412.715803565,ok
300,412.731146957583,91,0.555275582,412.694300235,ok
300,412.731146957583,64,0.580525567,412.767561409,ok
300,412.731146957583,45,0.574507529,412.974795278,ok
300,412.731146957583,32,0.521489348,412.858764180,ok
300,412.731146957583,21,0.578775162,412.752047074,ok
301,413.669285395296,256,0.595588213,413.783916853,ok
301,413.669285395296,181,0.610437937,413.665367022,ok
301,413.669285395296,128,0.581969705,413.638294821,ok
301,413.669285395296,91,0.565215614,413.673312881,ok
301,413.669285395296,64,0.618347720,413.656124977,ok
301,413.669285395296,45,0.764591297,413.537076547,ok
301,413.669285395296,32,0.747203387,413.644933302,ok
301,413.669285395296,21,0.660444906,413.698259969,ok
